customer_id,number_of_orders,Days in firstorder,Days in second_order,Days in third_order,Days in lastorder,days_since_last_order,average_ind_order_frequency,stages,stages_week_overtime,City,internalData__segmentation,final_group_median,group_avg_no_zeros,stages_by_groups,internalData__gender,average_order_frequency,female,days_since_firstorder,churn_group,berlin,churn_ind
55cb1f41d4cde89575bdd779,8,8/12/2015,9/1/2015,9/17/2015,1/12/2016,48,22,Stage 3,Stage 3,London,DCLA,32,22,Stage 3,male,37.77453581,0,201,0,0,0
552ad33ed4cde8c87f3717c4,8,4/12/2015,5/9/2015,6/7/2015,2/3/2016,26,42,Stage 2,Stage 2,London,DCLA,32,42,Stage 2,male,37.77453581,0,323,0,0,0
55e07cc8d2cde8ee2c87cd5e,8,8/28/2015,10/22/2015,11/9/2015,1/12/2016,48,20,Stage 3,Stage 3,London,WF,21,20,Stage 3,male,36.96531792,0,185,0,0,1
560fb942d4cde808461749ef,8,10/3/2015,10/16/2015,11/3/2015,2/20/2016,9,20,Stage 2,Stage 2,London,DCLA,32,20,Stage 2,female,38.00727273,1,149,0,0,0
54b806c4d3cde8511df38eee,8,1/15/2015,3/28/2015,4/27/2015,12/19/2015,72,48,Stage 3,Stage 3,London,NA,32,48,Stage 3,NA,50.32809917,NA,410,0,0,1
553b6155d2cde8be65108f33,8,4/25/2015,5/19/2015,6/29/2015,2/11/2016,18,42,Stage 2,Stage 2,London,DC,47,42,Stage 2,female,59.63103448,1,310,0,0,0
568e1718d3cde88317c32a73,8,1/7/2016,1/18/2016,1/20/2016,2/18/2016,11,6,Stage 3,Stage 2,London,DCLA,32,6,Stage 2,female,38.00727273,1,53,0,0,0
54f9cafed3cde80e2983446a,8,3/9/2015,4/27/2015,5/27/2015,2/5/2016,24,48,Stage 2,Stage 2,London,LA,30,48,Stage 2,male,38.31893688,0,357,0,0,0
54ea3ea5d4cde88149985f2f,8,2/22/2015,3/7/2015,4/25/2015,2/16/2016,13,51,Stage 2,Stage 2,London,NA,32,51,Stage 2,NA,50.32809917,NA,372,0,0,0
55032941d3cde89f532951ab,8,3/13/2015,3/19/2015,3/29/2015,10/26/2015,126,32,Stage 3,Stage 3,London,DCLA,32,32,Stage 3,male,37.77453581,0,353,1,0,1
548c2defd2cde8423727a5bd,8,12/13/2014,1/17/2015,2/16/2015,5/4/2015,301,20,Stage 3,Stage 3,London,NA,32,20,Stage 3,NA,50.32809917,NA,443,1,0,1
5582d834d4cde8fd1c48b5cd,8,6/18/2015,7/20/2015,9/5/2015,2/18/2016,11,35,Stage 2,Stage 2,London,WF,21,35,Stage 2,female,34.14745308,1,256,0,0,0
566190f7d4cde87e464aa7fa,8,12/4/2015,12/21/2015,1/5/2016,2/12/2016,17,10,Stage 3,Stage 3,London,DCLA,32,10,Stage 2,male,37.77453581,0,87,0,0,0
55ec982bd2cde87c0b9a248b,8,9/6/2015,9/16/2015,10/20/2015,2/2/2016,27,21,Stage 3,Stage 2,London,DCWF,26,21,Stage 3,male,26.75,0,176,0,0,0
553e5da2d3cde8a7733b8c2e,8,4/27/2015,4/29/2015,5/5/2015,10/10/2015,142,24,Stage 3,Stage 3,London,DCLA,32,24,Stage 3,male,37.77453581,0,308,1,0,1
55463d17d3cde8f77c53542a,8,5/3/2015,5/24/2015,7/12/2015,1/4/2016,56,35,Stage 3,Stage 3,London,DCHH,40,35,Stage 3,male,48.83333333,0,302,0,0,0
564a1974d3cde80a1edecc0d,7,11/16/2015,11/24/2015,12/4/2015,2/17/2016,12,16,Stage 2,Stage 2,London,DCLAWF,23,16,Stage 2,male,29.99358974,0,105,0,0,0
564dda7bd4cde812684a1cfe,7,11/19/2015,11/30/2015,12/11/2015,2/12/2016,17,14,Stage 3,Stage 2,London,DCLAWF,23,14,Stage 2,male,29.99358974,0,102,0,0,0
553e2071d3cde8a6083b8d24,7,4/27/2015,5/19/2015,6/7/2015,7/14/2015,230,13,Stage 3,Stage 3,London,DCLA,32,13,Stage 3,female,38.00727273,1,308,1,0,1
55f5bdebd4cde82825f6e57e,7,9/13/2015,10/11/2015,10/27/2015,1/20/2016,40,22,Stage 3,Stage 3,London,LA,30,22,Stage 3,male,38.31893688,0,169,0,0,0
54b13fe3d3cde8040f161a9c,7,1/10/2015,1/14/2015,1/24/2015,5/9/2015,296,20,Stage 3,Stage 3,London,NA,32,20,Stage 3,NA,50.32809917,NA,415,1,0,1
56098dced2cde8e9720a1faf,7,9/28/2015,10/27/2015,11/24/2015,2/28/2016,1,26,Stage 2,Stage 2,London,DCLA,32,26,Stage 2,female,38.00727273,1,154,0,0,0
5649b739d2cde8ec16e1e683,7,11/16/2015,12/1/2015,12/6/2015,2/29/2016,0,18,Stage 2,Stage 2,London,DCLA,32,18,Stage 2,female,38.00727273,1,105,0,0,0
547ebcb4d2cde8f22a89da95,7,12/3/2014,12/10/2014,12/15/2014,3/23/2015,343,18,Stage 3,Stage 3,London,NA,32,18,Stage 3,NA,50.32809917,NA,453,1,0,1
5501473fd2cde8861096a416,7,3/12/2015,3/31/2015,7/26/2015,2/25/2016,4,58,Stage 2,Stage 2,London,DC,47,58,Stage 2,male,65.92079208,0,354,0,0,0
55b3eaf6d2cde8c6619d4bce,7,7/25/2015,8/18/2015,9/22/2015,1/20/2016,40,30,Stage 3,Stage 3,London,DCLA,32,30,Stage 3,male,37.77453581,0,219,0,0,0
54cd0118d3cde839387d418a,7,1/31/2015,2/21/2015,3/7/2015,4/28/2015,307,15,Stage 3,Stage 3,London,NA,32,15,Stage 3,NA,50.32809917,NA,394,1,0,1
5493fe65d2cde8ea13abcdbd,7,12/19/2014,12/20/2014,2/14/2015,9/24/2015,158,47,Stage 3,Stage 3,London,NA,32,47,Stage 3,NA,50.32809917,NA,437,1,0,1
54d001a7d3cde8245ae06618,7,2/2/2015,2/20/2015,5/17/2015,2/27/2016,2,65,Stage 2,Stage 2,London,NA,32,65,Stage 2,NA,50.32809917,NA,392,0,0,0
55cf0d6ad3cde86b54c480b9,7,8/15/2015,9/19/2015,10/6/2015,2/15/2016,14,31,Stage 2,Stage 2,London,DCLA,32,31,Stage 2,male,37.77453581,0,198,0,0,0
563f81e5d3cde8925259e5d6,7,11/8/2015,11/20/2015,12/2/2015,2/25/2016,4,18,Stage 2,Stage 2,London,WF,21,18,Stage 2,male,36.96531792,0,113,0,0,0
557c2fdfd4cde89615c5bd13,7,6/13/2015,6/24/2015,7/8/2015,11/20/2015,101,27,Stage 3,Stage 3,London,DCLA,32,27,Stage 3,male,37.77453581,0,261,1,0,1
566d58acd3cde8854944cef7,7,12/13/2015,12/20/2015,1/23/2016,2/27/2016,2,13,Stage 2,Stage 2,London,LA,30,13,Stage 2,male,38.31893688,0,78,0,0,0
54ca1ea0d2cde8ad01c48051,7,1/29/2015,3/7/2015,5/10/2015,11/9/2015,112,47,Stage 3,Stage 3,London,NA,32,47,Stage 3,NA,50.32809917,NA,396,1,0,1
55febf28d3cde8991072f31c,7,9/20/2015,11/19/2015,12/6/2015,2/24/2016,5,26,Stage 2,Stage 2,London,LA,30,26,Stage 2,male,38.31893688,0,162,0,0,0
55572437d3cde8704998548e,7,5/16/2015,6/1/2015,6/16/2015,2/6/2016,23,44,Stage 2,Stage 2,London,DCLA,32,44,Stage 2,male,37.77453581,0,289,0,0,0
557af752d3cde83312e85e0e,7,6/12/2015,7/10/2015,7/29/2015,2/10/2016,19,41,Stage 2,Stage 2,London,LA,30,41,Stage 2,female,33.65895954,1,262,0,0,0
547d9342d4cde8ea6c380737,7,2/15/2015,2/16/2015,3/5/2015,8/9/2015,204,29,Stage 3,Stage 3,London,WF,21,29,Stage 3,male,36.96531792,0,379,1,0,1
56a5cbf9d4cde89a62c11246,7,1/25/2016,1/25/2016,1/25/2016,2/2/2016,27,1,Stage 3,Stage 3,London,DCHH,40,1,Stage 2,male,48.83333333,0,35,0,0,0
5540bd1cd3cde8eb76106018,7,4/29/2015,5/7/2015,5/26/2015,9/21/2015,161,24,Stage 3,Stage 3,London,DCLA,32,24,Stage 3,female,38.00727273,1,306,1,0,1
55b66076d3cde8cd5662de5b,7,7/27/2015,8/2/2015,9/13/2015,1/12/2016,48,28,Stage 3,Stage 3,London,LA,30,28,Stage 3,male,38.31893688,0,217,0,0,0
5486b818d3cde8cc524067de,7,12/9/2014,1/12/2015,2/4/2015,9/30/2015,152,49,Stage 3,Stage 3,London,NA,32,49,Stage 3,NA,50.32809917,NA,447,1,0,1
55886608d4cde8454748b602,7,6/23/2015,8/6/2015,8/13/2015,11/4/2015,117,22,Stage 3,Stage 3,London,DCLA,32,22,Stage 3,male,37.77453581,0,251,1,0,1
55487ef9d4cde83b53a13e93,7,5/5/2015,5/27/2015,6/17/2015,12/31/2015,60,40,Stage 3,Stage 3,London,DCLAWF,23,40,Stage 3,male,29.99358974,0,300,1,0,1
559a6c01d2cde8b05ec0e050,7,7/6/2015,7/8/2015,8/5/2015,2/17/2016,12,38,Stage 2,Stage 2,London,LA,30,38,Stage 2,male,38.31893688,0,238,0,0,0
5652eb7bd2cde8dd03cb5c1c,7,11/23/2015,12/4/2015,12/9/2015,2/24/2016,5,16,Stage 2,Stage 2,London,DCHHLA,23,16,Stage 2,female,37.96428571,1,98,0,0,0
55046098d2cde8ff611b6158,7,3/16/2015,4/7/2015,5/13/2015,9/22/2015,160,32,Stage 3,Stage 3,London,DCLA,32,32,Stage 3,female,38.00727273,1,350,1,0,1
54fdb51cd3cde8b02f95c2fb,7,3/9/2015,4/26/2015,6/26/2015,2/14/2016,15,57,Stage 2,Stage 2,London,DCHH,40,57,Stage 2,female,62.17241379,1,357,0,0,0
563b6f72d3cde8b1518771c4,7,11/5/2015,11/16/2015,11/26/2015,2/25/2016,4,19,Stage 2,Stage 2,London,DCWF,26,19,Stage 2,female,34.29591837,1,116,0,0,0
54d21245d2cde8c82b5136b8,7,2/4/2015,3/3/2015,3/25/2015,11/23/2015,98,49,Stage 3,Stage 3,London,NA,32,49,Stage 3,NA,50.32809917,NA,390,0,0,1
5551f5f5d3cde889599266d9,7,5/12/2015,7/1/2015,7/15/2015,2/17/2016,12,47,Stage 2,Stage 2,London,DC,47,47,Stage 2,female,59.63103448,1,293,0,0,0
55a304b8d2cde8b32ce97967,7,7/13/2015,7/16/2015,7/25/2015,8/26/2015,187,7,Stage 3,Stage 3,London,WF,21,7,Stage 3,male,36.96531792,0,231,1,0,1
5581dac7d3cde8756086989b,7,6/17/2015,7/2/2015,7/28/2015,11/22/2015,99,26,Stage 3,Stage 3,London,DCLA,32,26,Stage 3,male,37.77453581,0,257,1,0,1
55899540d2cde8245a5c192c,7,6/23/2015,8/3/2015,11/29/2015,2/24/2016,5,41,Stage 2,Stage 2,London,LAWF,21,41,Stage 2,male,27.78195489,0,251,0,0,0
55793558d2cde8472abfc191,7,6/11/2015,6/14/2015,6/16/2015,7/10/2015,234,5,Stage 3,Stage 3,London,DCWF,26,5,Stage 3,female,34.29591837,1,263,1,0,1
55d0862fd2cde8d1388d9ca8,7,8/16/2015,9/18/2015,11/15/2015,2/10/2016,19,30,Stage 2,Stage 2,London,DCLA,32,30,Stage 2,male,37.77453581,0,197,0,0,0
55fd53add4cde8197cdd89b8,7,9/19/2015,9/25/2015,9/27/2015,1/7/2016,53,18,Stage 3,Stage 3,London,DCLA,32,18,Stage 3,female,38.00727273,1,163,0,0,0
560261aad3cde816743a042b,7,9/23/2015,10/19/2015,11/16/2015,2/29/2016,0,27,Stage 2,Stage 2,London,DCLA,32,27,Stage 2,female,38.00727273,1,159,0,0,0
5604eae0d2cde8057bd8661a,7,9/25/2015,10/16/2015,11/12/2015,2/26/2016,3,26,Stage 2,Stage 2,London,DCLA,32,26,Stage 2,male,37.77453581,0,157,0,0,0
557b016fd4cde89545c5bd33,7,6/12/2015,6/24/2015,7/13/2015,11/9/2015,112,25,Stage 3,Stage 3,London,LA,30,25,Stage 3,male,38.31893688,0,262,1,0,1
5643b104d2cde87404fa8d42,7,11/11/2015,12/4/2015,1/8/2016,2/28/2016,1,18,Stage 2,Stage 2,London,DCLAWF,23,18,Stage 2,male,29.99358974,0,110,0,0,0
558d4496d4cde83c2748b607,7,6/26/2015,7/2/2015,7/7/2015,7/26/2015,218,5,Stage 3,Stage 3,London,DCLA,32,5,Stage 3,female,38.00727273,1,248,1,0,1
559419b0d4cde8de4a77909d,7,7/1/2015,7/13/2015,8/5/2015,2/16/2016,13,38,Stage 2,Stage 2,London,WF,21,38,Stage 2,male,36.96531792,0,243,0,0,0
55351379d4cde80f2a105900,7,4/20/2015,4/27/2015,7/30/2015,1/7/2016,53,44,Stage 3,Stage 3,London,LA,30,44,Stage 3,female,33.65895954,1,315,0,0,0
5647341ad2cde83215e1e7ad,7,11/14/2015,12/6/2015,1/2/2016,2/22/2016,7,17,Stage 2,Stage 2,London,WF,21,17,Stage 2,male,36.96531792,0,107,0,0,0
569a585cd2cde86807a23c21,7,1/16/2016,1/18/2016,1/20/2016,2/2/2016,27,3,Stage 3,Stage 3,London,HHWF,14,3,Stage 3,male,13.2,0,44,1,0,0
5572bae1d4cde8e56041ab3c,7,6/6/2015,6/8/2015,7/12/2015,10/31/2015,121,25,Stage 3,Stage 3,London,DCHHLA,23,25,Stage 3,female,37.96428571,1,268,1,0,1
54da20dcd4cde8a234d9a28a,7,2/10/2015,2/24/2015,4/21/2015,7/17/2015,227,26,Stage 3,Stage 3,London,NA,32,26,Stage 3,NA,50.32809917,NA,384,1,0,1
55853146d2cde82545909590,7,6/21/2015,8/16/2015,8/17/2015,2/2/2016,27,38,Stage 2,Stage 2,London,DCLA,32,38,Stage 2,female,38.00727273,1,253,0,0,0
552e58d0d3cde891731cd3ad,7,4/15/2015,5/8/2015,6/2/2015,7/17/2015,227,16,Stage 3,Stage 3,London,WF,21,16,Stage 3,male,36.96531792,0,320,1,0,1
55291b3fd3cde8d7339fec25,7,4/11/2015,4/27/2015,5/15/2015,12/12/2015,79,41,Stage 3,Stage 3,London,LA,30,41,Stage 3,male,38.31893688,0,324,1,0,1
551e9d58d4cde88517d2d0f9,7,4/3/2015,4/26/2015,5/25/2015,12/29/2015,62,45,Stage 3,Stage 3,London,DC,47,45,Stage 3,female,59.63103448,1,332,0,0,0
56095c64d2cde8ea720a1e48,7,9/28/2015,10/6/2015,10/10/2015,11/8/2015,113,7,Stage 3,Stage 3,London,DCLAWF,23,7,Stage 3,male,29.99358974,0,154,1,0,1
55f7f324d4cde8082a86d948,7,9/15/2015,10/2/2015,10/15/2015,1/10/2016,50,20,Stage 3,Stage 3,London,DCLAWF,23,20,Stage 3,male,29.99358974,0,167,0,0,1
55477460d2cde88f3c28f02b,7,5/4/2015,6/3/2015,7/14/2015,2/3/2016,26,46,Stage 2,Stage 2,London,DCHHLAWF,21,46,Stage 3,male,18.6,0,301,0,0,0
5589b023d4cde86d4c48b69d,7,6/23/2015,7/6/2015,9/27/2015,2/14/2016,15,39,Stage 2,Stage 2,London,DCLA,32,39,Stage 2,male,37.77453581,0,251,0,0,0
55b71741d3cde8016862dd9c,7,7/28/2015,8/13/2015,9/7/2015,1/18/2016,42,29,Stage 3,Stage 3,London,DC,47,29,Stage 2,female,59.63103448,1,216,0,0,0
5502ac6bd2cde8a8621b600a,7,3/13/2015,9/2/2015,9/22/2015,2/17/2016,12,57,Stage 2,Stage 2,London,DC,47,57,Stage 2,male,65.92079208,0,353,0,0,0
55bea715d3cde8945a04a564,7,8/2/2015,8/17/2015,9/15/2015,2/8/2016,21,32,Stage 2,Stage 2,London,DC,47,32,Stage 2,female,59.63103448,1,211,0,0,0
54ddace3d4cde88548455605,7,2/13/2015,3/7/2015,3/26/2015,1/1/2016,59,54,Stage 3,Stage 2,London,NA,32,54,Stage 3,NA,50.32809917,NA,381,0,0,0
557c4059d4cde89f14c5bcd2,7,6/13/2015,7/4/2015,7/12/2015,8/14/2015,199,10,Stage 3,Stage 3,London,DCLA,32,10,Stage 3,male,37.77453581,0,261,1,0,1
55646376d3cde8af41facdfa,7,5/26/2015,6/17/2015,7/17/2015,12/6/2015,85,32,Stage 3,Stage 3,London,DC,47,32,Stage 3,female,59.63103448,1,279,0,0,0
54ae693dd3cde84528f0eb2a,7,1/8/2015,1/11/2015,2/12/2015,10/12/2015,140,46,Stage 3,Stage 3,London,NA,32,46,Stage 3,NA,50.32809917,NA,417,1,0,1
55281db0d2cde88e72c0ba1b,7,4/10/2015,9/28/2015,10/16/2015,2/18/2016,11,52,Stage 2,Stage 2,London,DC,47,52,Stage 2,female,59.63103448,1,325,0,0,0
54ea0184d3cde80751c09005,7,2/22/2015,3/9/2015,3/22/2015,5/14/2015,291,14,Stage 3,Stage 3,London,NA,32,14,Stage 3,NA,50.32809917,NA,372,1,0,1
555c9e7fd3cde86a42129c80,7,5/20/2015,8/5/2015,9/23/2015,2/24/2016,5,47,Stage 2,Stage 2,London,DC,47,47,Stage 2,female,59.63103448,1,285,0,0,0
54d286afd3cde8a26d033362,7,2/4/2015,2/22/2015,3/10/2015,5/8/2015,297,16,Stage 3,Stage 3,London,NA,32,16,Stage 3,NA,50.32809917,NA,390,1,0,1
54c89a55d4cde82f7d85b694,7,1/28/2015,2/23/2015,5/10/2015,12/16/2015,75,54,Stage 3,Stage 3,London,NA,32,54,Stage 3,NA,50.32809917,NA,397,0,0,1
5551c8f8d4cde812382274cd,7,5/12/2015,6/10/2015,6/23/2015,10/1/2015,151,24,Stage 3,Stage 3,London,HH,23,24,Stage 3,female,35.10909091,1,293,1,0,1
54d3950ed2cde8673c513678,7,2/5/2015,4/27/2015,6/9/2015,2/3/2016,26,61,Stage 2,Stage 2,London,NA,32,61,Stage 2,NA,50.32809917,NA,389,0,0,0
557d9f3fd4cde87f2cc5bcbd,7,6/14/2015,7/20/2015,9/25/2015,1/31/2016,29,39,Stage 2,Stage 2,London,DCLA,32,39,Stage 2,male,37.77453581,0,260,0,0,0
55840beed2cde82f139095f7,7,6/19/2015,7/14/2015,9/8/2015,1/19/2016,41,36,Stage 3,Stage 2,London,LA,30,36,Stage 3,male,38.31893688,0,255,0,0,0
54916bb3d4cde806739791d8,7,12/17/2014,1/26/2015,2/16/2015,5/18/2015,287,25,Stage 3,Stage 3,London,NA,32,25,Stage 3,NA,50.32809917,NA,439,1,0,1
557001c8d4cde81f451af7e4,7,6/4/2015,8/4/2015,9/20/2015,2/14/2016,15,43,Stage 2,Stage 2,London,WF,21,43,Stage 2,female,34.14745308,1,270,0,0,0
54db7c72d4cde8cb7a455638,7,2/11/2015,3/1/2015,3/10/2015,1/21/2016,39,57,Stage 2,Stage 2,London,NA,32,57,Stage 3,NA,50.32809917,NA,383,0,0,0
54e4d260d3cde83b40c09172,7,2/18/2015,3/3/2015,3/11/2015,4/20/2015,315,10,Stage 3,Stage 3,London,NA,32,10,Stage 3,NA,50.32809917,NA,376,1,0,1
54feeea1d2cde88779df5303,7,3/10/2015,3/12/2015,3/13/2015,4/27/2015,308,8,Stage 3,Stage 3,London,DC,47,8,Stage 3,male,65.92079208,0,356,1,0,1
562df513d3cde83215ef4b24,7,10/27/2015,11/11/2015,11/29/2015,1/30/2016,30,16,Stage 3,Stage 3,London,LA,30,16,Stage 3,male,38.31893688,0,125,0,0,0
54eee8b8d2cde8986a4944e9,7,2/26/2015,3/5/2015,3/20/2015,5/16/2015,289,13,Stage 3,Stage 3,London,DCLAWF,23,13,Stage 3,male,29.99358974,0,368,1,0,1
553e6ab7d3cde8a7733b8c90,7,4/27/2015,6/10/2015,7/20/2015,2/7/2016,22,48,Stage 2,Stage 2,London,WF,21,48,Stage 3,female,34.14745308,1,308,0,0,0
54ec327bd2cde82c5781684a,7,2/24/2015,3/10/2015,3/21/2015,11/5/2015,116,42,Stage 3,Stage 3,London,HHLA,21,42,Stage 3,male,28.2,0,370,1,0,1
5564998ad3cde8ae41facf01,7,5/26/2015,6/17/2015,7/2/2015,11/24/2015,97,30,Stage 3,Stage 3,London,DCLA,32,30,Stage 3,male,37.77453581,0,279,1,0,1
54f6db9fd4cde8120bc71d86,7,3/4/2015,3/15/2015,4/4/2015,9/17/2015,165,33,Stage 3,Stage 3,London,DCLA,32,33,Stage 3,male,37.77453581,0,362,1,0,1
5577e8b6d4cde8b42dc5bbce,7,6/10/2015,6/26/2015,7/30/2015,10/12/2015,140,21,Stage 3,Stage 3,London,DCHHWF,20.5,21,Stage 3,male,61.11111111,0,264,1,0,1
55005d65d3cde8d95f0c9919,7,3/11/2015,5/13/2015,6/29/2015,2/28/2016,1,59,Stage 2,Stage 2,London,DC,47,59,Stage 2,male,65.92079208,0,355,0,0,0
56344799d4cde8ee3652bb39,7,10/31/2015,11/13/2015,11/20/2015,2/7/2016,22,17,Stage 3,Stage 2,London,DCLA,32,17,Stage 2,female,38.00727273,1,121,0,0,0
5534e52ad3cde86f41c5b757,7,4/20/2015,5/1/2015,5/20/2015,1/19/2016,41,46,Stage 2,Stage 2,London,DCLAWF,23,46,Stage 3,female,28.24242424,1,315,0,0,0
5533a7aad2cde87912752ce0,7,5/16/2015,5/20/2015,5/27/2015,8/9/2015,204,14,Stage 3,Stage 3,London,DCLA,32,14,Stage 3,male,37.77453581,0,289,1,0,1
559e3c54d3cde8b0319c8d7d,7,7/9/2015,8/13/2015,9/15/2015,1/26/2016,34,34,Stage 3,Stage 2,London,LA,30,34,Stage 3,male,38.31893688,0,235,0,0,0
54d7a16ad3cde82940d30fce,7,2/8/2015,2/15/2015,6/4/2015,8/28/2015,185,34,Stage 3,Stage 3,London,NA,32,34,Stage 3,NA,50.32809917,NA,386,1,0,1
5607f3f9d3cde82011f97cc1,7,9/27/2015,10/8/2015,10/20/2015,2/17/2016,12,24,Stage 2,Stage 2,London,WF,21,24,Stage 2,male,36.96531792,0,155,0,0,0
563d1311d3cde8361859e650,7,11/6/2015,11/13/2015,11/29/2015,2/5/2016,24,15,Stage 3,Stage 3,London,DCLA,32,15,Stage 2,male,37.77453581,0,115,0,0,0
56978e84d4cde8527cb6a86c,7,1/14/2016,1/14/2016,1/31/2016,2/9/2016,20,4,Stage 3,Stage 3,London,WF,21,4,Stage 2,male,36.96531792,0,46,0,0,0
54af120fd2cde8c332aabf51,7,1/8/2015,3/18/2015,4/8/2015,1/18/2016,42,63,Stage 2,Stage 2,London,NA,32,63,Stage 3,NA,50.32809917,NA,417,0,0,0
55383afad3cde8b065b69b0c,7,4/23/2015,6/11/2015,7/28/2015,1/28/2016,32,47,Stage 2,Stage 2,London,DCLAWF,23,47,Stage 3,male,29.99358974,0,312,0,0,0
5551a918d4cde86a36227416,7,5/12/2015,5/28/2015,7/20/2015,10/22/2015,130,27,Stage 3,Stage 3,London,DCLA,32,27,Stage 3,male,37.77453581,0,293,1,0,1
561fcb55d3cde8614d7b654b,7,10/18/2015,11/2/2015,11/6/2015,1/1/2016,59,13,Stage 3,Stage 3,London,LA,30,13,Stage 3,male,38.31893688,0,134,0,0,0
548b329fd3cde81047539f26,7,12/12/2014,1/26/2015,2/12/2015,3/30/2015,336,18,Stage 3,Stage 3,London,NA,32,18,Stage 3,NA,50.32809917,NA,444,1,0,1
55a8bbe2d4cde8a3625d05b6,7,7/17/2015,8/7/2015,8/10/2015,2/25/2016,4,37,Stage 2,Stage 2,London,LA,30,37,Stage 2,male,38.31893688,0,227,0,0,0
557af92ed2cde82a35bfc0f1,7,6/12/2015,6/23/2015,7/13/2015,9/13/2015,169,16,Stage 3,Stage 3,London,LA,30,16,Stage 3,male,38.31893688,0,262,1,0,1
550ef88bd4cde80934f2cdbf,7,3/22/2015,3/30/2015,4/26/2015,7/30/2015,214,22,Stage 3,Stage 3,London,DCLA,32,22,Stage 3,male,37.77453581,0,344,1,0,1
554343a7d2cde8776128efdd,7,6/8/2015,7/16/2015,9/16/2015,10/12/2015,140,21,Stage 3,Stage 3,London,HH,23,21,Stage 3,female,35.10909091,1,266,1,0,1
566c1694d3cde8835d44cee4,7,12/12/2015,1/10/2016,1/15/2016,2/26/2016,3,13,Stage 2,Stage 2,London,DCLA,32,13,Stage 2,male,37.77453581,0,79,0,0,0
550eafaad2cde8dc433374db,7,3/22/2015,4/9/2015,4/26/2015,7/31/2015,213,22,Stage 3,Stage 3,London,LA,30,22,Stage 3,male,38.31893688,0,344,1,0,1
557d3917d3cde8ba05e85fa5,7,6/14/2015,6/24/2015,7/8/2015,9/3/2015,179,14,Stage 3,Stage 3,London,LAWF,21,14,Stage 3,male,27.78195489,0,260,1,0,1
55057448d4cde89e33a17152,7,3/15/2015,3/26/2015,4/10/2015,7/15/2015,229,20,Stage 3,Stage 3,London,DC,47,20,Stage 3,male,65.92079208,0,351,1,0,1
5505cc03d2cde881651b6043,7,3/15/2015,4/6/2015,4/19/2015,7/19/2015,225,21,Stage 3,Stage 3,London,DC,47,21,Stage 3,female,59.63103448,1,351,1,0,1
566c8b43d3cde8d82844ce76,7,12/12/2015,12/19/2015,1/8/2016,2/27/2016,2,13,Stage 2,Stage 2,London,DCLA,32,13,Stage 2,male,37.77453581,0,79,0,0,0
5648659ad4cde80d60464c01,7,11/15/2015,12/5/2015,12/14/2015,2/10/2016,19,15,Stage 3,Stage 2,London,DCLA,32,15,Stage 2,female,38.00727273,1,106,0,0,0
5503a827d2cde818071b6049,7,3/14/2015,3/15/2015,3/24/2015,11/13/2015,108,41,Stage 3,Stage 3,London,DCHHWF,20.5,41,Stage 3,male,61.11111111,0,352,0,0,1
54bd0239d3cde86e13619deb,7,1/19/2015,2/3/2015,2/10/2015,9/30/2015,152,42,Stage 3,Stage 3,London,NA,32,42,Stage 3,NA,50.32809917,NA,406,1,0,1
54f7a5b8d3cde8d907ca94e2,7,3/5/2015,3/17/2015,5/17/2015,10/4/2015,148,36,Stage 3,Stage 3,London,LA,30,36,Stage 3,male,38.31893688,0,361,1,0,1
54f4f810d2cde82b3edd7795,7,3/2/2015,3/17/2015,4/12/2015,2/19/2016,10,59,Stage 2,Stage 2,London,LA,30,59,Stage 2,male,38.31893688,0,364,0,0,0
56375d07d3cde8516f11ce57,7,11/2/2015,11/5/2015,11/8/2015,11/22/2015,99,3,Stage 3,Stage 3,London,WF,21,3,Stage 3,male,36.96531792,0,119,1,0,1
54ec3f5fd4cde86d76e6129f,7,2/24/2015,5/6/2015,6/8/2015,9/8/2015,174,33,Stage 3,Stage 3,London,NA,32,33,Stage 3,NA,50.32809917,NA,370,1,0,1
54ed9d7bd4cde8f64ee612b1,7,2/25/2015,3/10/2015,3/27/2015,7/30/2015,214,26,Stage 3,Stage 3,London,LA,30,26,Stage 3,male,38.31893688,0,369,1,0,1
5617bc0cd4cde8163589c252,7,10/9/2015,10/23/2015,10/28/2015,12/15/2015,76,11,Stage 3,Stage 3,London,NA,32,11,Stage 3,NA,50.32809917,NA,143,0,0,1
551ff943d2cde8f65ab4fb76,7,4/4/2015,4/28/2015,5/31/2015,12/14/2015,77,42,Stage 3,Stage 3,London,DCLA,32,42,Stage 3,male,37.77453581,0,331,1,0,1
54ebb768d3cde8386198472a,7,2/23/2015,3/4/2015,5/10/2015,2/26/2016,3,61,Stage 2,Stage 2,London,NA,32,61,Stage 2,NA,50.32809917,NA,371,0,0,0
5649234ed4cde88877464c04,7,11/16/2015,1/10/2016,1/24/2016,2/29/2016,0,18,Stage 2,Stage 2,London,WF,21,18,Stage 2,male,36.96531792,0,105,0,0,0
55791c2fd4cde89862c5bc3c,7,6/11/2015,7/29/2015,8/10/2015,10/30/2015,122,24,Stage 3,Stage 3,London,DC,47,24,Stage 3,male,65.92079208,0,263,0,0,1
556f3d05d3cde8c221bf1ae8,7,6/3/2015,7/14/2015,8/7/2015,2/24/2016,5,44,Stage 2,Stage 2,London,DCWF,26,44,Stage 2,female,34.29591837,1,271,0,0,0
